season,zone,state,crop,households_reporting_000,planted_area_ha,harvested_area_ha,harvested_quantity_kg,yield_kg_ha,is_aggregate,source_sheet,source_table
minor,South South,Akwa Ibom,MAIZE,31.98,3130.226,2520.3714,2494467.5,989.7222,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,South South,Bayelsa,MAIZE,20.47,3288.7426,2573.8636,3978425.4,1545.7017,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,South South,Cross River,MAIZE,2.49,,,,,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,South South,Delta,MAIZE,26.36,5945.4596,4384.7128,5729721.7,1306.7496,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,South South,Edo,MAIZE,4.9,,,,,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,South South,Rivers,MAIZE,36.02,10382.4271,9756.0544,25459874.6,2609.6487,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,South South,Zone Total,MAIZE,122.22,26693.7666,20853.7742,39686322.0,1903.0762,True,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,South West,Ekiti,MAIZE,10.27,2133.3106,1670.686,2576565.6,1542.2202,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,South West,Lagos,MAIZE,15.65,5320.6613,4723.1422,9006511.1,1906.8897,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,South West,Ogun,MAIZE,25.02,14066.5158,11893.608,15246804.8,1281.9327,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,South West,Ondo,MAIZE,16.84,7603.0149,7077.0085,7783218.3,1099.7893,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,South West,Osun,MAIZE,51.83,22216.3758,21200.7817,36261777.4,1710.3981,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,South West,Oyo,MAIZE,54.18,63042.6635,56732.4708,72142767.7,1271.631,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,South West,Zone Total,MAIZE,173.79,114382.5421,103297.6973,143017645.0,1384.5192,True,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,Nigeria,Total,MAIZE,771.79,688261.9366,557290.4688,792368378.3,1421.8229,True,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,North Central,Benue,MILLET/MAIWA,0.0,,,,,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,North Central,FCT,MILLET/MAIWA,0.95,,,,,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,North Central,Kogi,MILLET/MAIWA,0.28,,,,,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,North Central,Kwara,MILLET/MAIWA,0.4,,,,,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,North Central,Nasarawa,MILLET/MAIWA,0.05,,,,,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,North Central,Niger,MILLET/MAIWA,0.19,,,,,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,North Central,Plateau,MILLET/MAIWA,1.82,,,,,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,North Central,Zone Total,MILLET/MAIWA,3.68,,,,,True,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,North East,Adamawa,MILLET/MAIWA,0.0,,,,,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,North East,Bauchi,MILLET/MAIWA,8.92,9905.803,9114.862,13604570.0,1492.5696,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,North East,Borno,MILLET/MAIWA,2.84,,,,,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,North East,Gombe,MILLET/MAIWA,0.27,,,,,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,North East,Taraba,MILLET/MAIWA,0.0,,,,,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,North East,Yobe,MILLET/MAIWA,2.59,,,,,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,North East,Zone Total,MILLET/MAIWA,14.61,19512.18,17051.51,20283100.0,1189.5195,True,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,North West,Jigawa,MILLET/MAIWA,4.54,,,,,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,North West,Kaduna,MILLET/MAIWA,0.37,,,,,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,North West,Kano,MILLET/MAIWA,23.92,30528.22,16281.94,17050550.0,1047.2065,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,North West,Katsina,MILLET/MAIWA,0.0,,,,,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,North West,Kebbi,MILLET/MAIWA,24.05,56457.56,54355.89,40607160.0,747.0609,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,North West,Sokoto,MILLET/MAIWA,16.28,12215.5,9098.375,12394560.0,1362.2832,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,North West,Zamfara,MILLET/MAIWA,2.08,,,,,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,North West,Zone Total,MILLET/MAIWA,71.24,107841.8,87127.87,81208080.0,932.0564,True,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,South East,Abia,MILLET/MAIWA,0.0,,,,,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
minor,South East,Anambra,MILLET/MAIWA,0.0,,,,,False,Crop Production2_minor season,"Table 3: Crops (top 7 crops only), number of agricultural holdings in the household sector, areas planted/harvested, production/yield in the minor season, Zone/State name, Agricultural Year 2022/2023."
